window_id	hetA	hetB	hetAB	fixed	multiallelic	missing	pi_A	pi_B	d_xy	f_st
chr1_761600_793600	0.01397	0.0155784375	0.0030096875	0.01009625	0.0	0.0	0.01697969	0.01858813	0.02637531	0.19455507
chr1_998400_1030400	0.014356875	0.0148959375	0.002864375	0.0099128125	0.0	0.0	0.01722125	0.01776031	0.02597141	0.19512661
chr1_1004800_1036800	0.0147028125	0.0153884375	0.002935	0.010179375	0.0	0.0	0.01763781	0.01832344	0.0266925	0.19501378
chr1_1011200_1043200	0.0147646875	0.0153775	0.002694375	0.0106721875	0.0	0.0	0.01745906	0.01807188	0.02709047	0.20788774
chr1_1017600_1049600	0.0150340625	0.01511125	0.0028465625	0.010344375	0.0	0.0	0.01788063	0.01795781	0.02684031	0.19931152
chr1_1024000_1056000	0.0150859375	0.01523	0.0029853125	0.0098728125	0.0	0.0	0.01807125	0.01821531	0.02652344	0.1876153
chr1_1030400_1062400	0.0144959375	0.015861875	0.003115625	0.0095425	0.0	0.0	0.01761156	0.0189775	0.02627922	0.17913436
chr1_1036800_1068800	0.014715625	0.01547	0.003300625	0.00912	0.0	0.0	0.01801625	0.01877062	0.02586313	0.16878163
chr1_1043200_1075200	0.0147084375	0.0150728125	0.003376875	0.0089540625	0.0	0.0	0.01808531	0.01844969	0.02553312	0.16587939
chr1_1049600_1081600	0.014483125	0.0145359375	0.0031721875	0.0089565625	0.0	0.0	0.01765531	0.01770813	0.02505219	0.17247357
chr1_1056000_1088000	0.01505375	0.0141921875	0.0029446875	0.01008375	0.0	0.0	0.01799844	0.01713687	0.02617906	0.19684689
chr1_1062400_1094400	0.01499	0.0141678125	0.002845	0.0102775	0.0	0.0	0.017835	0.01701281	0.02627891	0.20261864
chr1_1068800_1100800	0.0146371875	0.0143109375	0.0025796875	0.010915	0.0	0.0	0.01721687	0.01689062	0.02667891	0.22009103
chr1_883200_915200	0.01464375	0.014743125	0.0029909375	0.0098178125	0.0	0.0	0.01763469	0.01773406	0.02600672	0.19048149
chr1_889600_921600	0.013890625	0.014981875	0.002953125	0.0090509375	0.0	0.0	0.01684375	0.017935	0.02496375	0.17883863
chr1_896000_928000	0.01443875	0.0150971875	0.00305875	0.0092821875	0.0	0.0	0.0174975	0.01815594	0.02557953	0.17861045
chr1_902400_934400	0.0143715625	0.014858125	0.0028221875	0.00981	0.0	0.0	0.01719375	0.01768031	0.02583594	0.19409137
chr1_908800_940800	0.014678125	0.015308125	0.00295125	0.009523125	0.0	0.0	0.01762937	0.01825938	0.02599188	0.1831632
chr1_915200_947200	0.0142528125	0.0154475	0.0030403125	0.0089996875	0.0	0.0	0.01729312	0.01848781	0.02537	0.17289539
chr1_844800_876800	0.0143625	0.01541375	0.00284875	0.0097721875	0.0	0.0	0.01721125	0.0182625	0.02608469	0.19049559
chr1_851200_883200	0.0145425	0.015498125	0.002885	0.0101215625	0.0	0.0	0.0174275	0.01838313	0.02658438	0.19508034
chr1_857600_889600	0.014915	0.0149175	0.00299625	0.010225	0.0	0.0	0.01791125	0.01791375	0.02663937	0.19588112
chr1_864000_896000	0.0145853125	0.0147221875	0.0027740625	0.01041625	0.0	0.0	0.01735937	0.01749625	0.02645703	0.20574804
chr1_870400_902400	0.0148159375	0.0146775	0.0029196875	0.0101071875	0.0	0.0	0.01773562	0.01759719	0.02631375	0.19661925
chr1_876800_908800	0.0146015625	0.014809375	0.0030290625	0.0098103125	0.0	0.0	0.01763063	0.01783844	0.02603031	0.1895534
chr1_960000_992000	0.01474	0.013950625	0.0028734375	0.00916	0.0	0.0	0.01761344	0.01682406	0.02494203	0.18318636
chr1_966400_998400	0.015109375	0.01381625	0.00291	0.009756875	0.0	0.0	0.01801938	0.01672625	0.02567469	0.1928538
chr1_972800_1004800	0.0148059375	0.013925625	0.0028853125	0.0094853125	0.0	0.0	0.01769125	0.01681094	0.02529375	0.18903947
chr1_979200_1011200	0.0143496875	0.0140978125	0.00298875	0.009140625	0.0	0.0	0.01733844	0.01708656	0.02485875	0.18174525
chr1_985600_1017600	0.014344375	0.015144375	0.003095	0.0100703125	0.0	0.0	0.01743938	0.01823937	0.02636219	0.19281704
chr1_992000_1024000	0.0141	0.015130625	0.00303	0.010156875	0.0	0.0	0.01713	0.01816062	0.02628719	0.19670813
chr1_1497600_1529600	0.0144121875	0.0153759375	0.0029640625	0.01013625	0.0	0.0	0.01737625	0.01834	0.02651234	0.1950445
chr1_1504000_1536000	0.0141690625	0.0148346875	0.002920625	0.009929375	0.0	0.0	0.01708969	0.01775531	0.02589156	0.19552681
chr1_1510400_1542400	0.0141278125	0.0152690625	0.00306375	0.0093590625	0.0	0.0	0.01719156	0.01833281	0.02558937	0.18055142
chr1_1516800_1548800	0.013863125	0.0151975	0.002945	0.0093959375	0.0	0.0	0.01680813	0.0181425	0.02539875	0.18480718
chr1_1523200_1555200	0.013780625	0.015371875	0.002966875	0.0093953125	0.0	0.0	0.0167475	0.01833875	0.025455	0.18400512
chr1_1529600_1561600	0.0146334375	0.0156371875	0.00315	0.0093025	0.0	0.0	0.01778344	0.01878719	0.02601281	0.17444294
chr1_1536000_1568000	0.0146840625	0.0163415625	0.003236875	0.0096853125	0.0	0.0	0.01792094	0.01957844	0.02681656	0.17703607
chr1_1542400_1574400	0.01486125	0.016015	0.00334625	0.009203125	0.0	0.0	0.0182075	0.01936125	0.02631438	0.16696703
chr1_1548800_1580800	0.014803125	0.0158815625	0.0032228125	0.0096059375	0.0	0.0	0.01802594	0.01910437	0.02655969	0.17716482
chr1_1555200_1587200	0.0152209375	0.0155190625	0.003193125	0.00989	0.0	0.0	0.01841406	0.01871219	0.02685656	0.18259561
chr1_1561600_1593600	0.0145359375	0.015238125	0.0030584375	0.0092959375	0.0	0.0	0.01759437	0.01829656	0.02571219	0.17790065
chr1_1568000_1600000	0.0148584375	0.0147040625	0.0030221875	0.0094025	0.0	0.0	0.01788063	0.01772625	0.02569484	0.18141867
chr1_1574400_1606400	0.01477125	0.01477125	0.0028353125	0.0101109375	0.0	0.0	0.01760656	0.01760656	0.02629984	0.19799574
chr1_1580800_1612800	0.014599375	0.0151721875	0.0028271875	0.0098403125	0.0	0.0	0.01742656	0.01799937	0.02613969	0.19215997
chr1_1587200_1619200	0.0146803125	0.0151465625	0.002926875	0.0094371875	0.0	0.0	0.01760719	0.01807344	0.02581406	0.18265626
chr1_1593600_1625600	0.0149590625	0.0151328125	0.00304375	0.009624375	0.0	0.0	0.01800281	0.01817656	0.02619219	0.18297565
chr1_1600000_1632000	0.014805	0.0150765625	0.0031109375	0.0094671875	0.0	0.0	0.01791594	0.0181875	0.02596344	0.17974989
chr1_1606400_1638400	0.0144334375	0.014661875	0.0032340625	0.0085959375	0.0	0.0	0.0176675	0.01789594	0.02476063	0.16404618
chr1_1612800_1644800	0.014861875	0.014809375	0.003554375	0.00804125	0.0	0.0	0.01841625	0.01836375	0.02465406	0.1455267
chr1_1619200_1651200	0.01450625	0.0154771875	0.0036040625	0.008371875	0.0	0.0	0.01811031	0.01908125	0.02516563	0.15012885
chr1_1625600_1657600	0.0141253125	0.0155634375	0.003493125	0.0083365625	0.0	0.0	0.01761844	0.01905656	0.0249275	0.15231712
chr1_1632000_1664000	0.014445625	0.016104375	0.003556875	0.0083178125	0.0	0.0	0.0180025	0.01966125	0.02537125	0.1479392
chr1_1638400_1670400	0.0150571875	0.0160965625	0.0035065625	0.008900625	0.0	0.0	0.01856375	0.01960313	0.02623078	0.15772841
chr1_1644800_1676800	0.0145228125	0.015618125	0.003129375	0.00979375	0.0	0.0	0.01765219	0.0187475	0.02642891	0.1843893
chr1_1651200_1683200	0.0150521875	0.0150215625	0.003108125	0.00939625	0.0	0.0	0.01816031	0.01812969	0.02598719	0.17769773
chr1_1657600_1689600	0.0155553125	0.014745	0.003214375	0.0098625	0.0	0.0	0.01876969	0.01795937	0.02661984	0.18351507
chr1_1664000_1696000	0.014970625	0.014753125	0.003228125	0.009538125	0.0	0.0	0.01819875	0.01798125	0.02601406	0.17966736
chr1_1670400_1702400	0.0142725	0.0149346875	0.0031275	0.0094128125	0.0	0.0	0.0174	0.01806219	0.02558016	0.1812246
chr1_1676800_1708800	0.014908125	0.0152471875	0.0032984375	0.0088890625	0.0	0.0	0.01820656	0.01854562	0.02561594	0.16457186
chr1_1683200_1715200	0.014278125	0.0147996875	0.0030575	0.0093171875	0.0	0.0	0.01733563	0.01785719	0.02538484	0.18120529
chr1_1689600_1721600	0.014183125	0.0149828125	0.0028840625	0.0094753125	0.0	0.0	0.01706719	0.01786688	0.02550031	0.18696233
chr1_1696000_1728000	0.0143459375	0.0147975	0.002715	0.0096628125	0.0	0.0	0.01706094	0.0175125	0.02559203	0.19369291
chr1_1702400_1734400	0.0146753125	0.0152271875	0.0028028125	0.009676875	0.0	0.0	0.01747813	0.01803	0.02602953	0.18900835
chr1_1708800_1740800	0.01465875	0.0150553125	0.0026321875	0.010356875	0.0	0.0	0.01729094	0.0176875	0.02653	0.20538256
chr1_1715200_1747200	0.015143125	0.0154409375	0.002771875	0.010135625	0.0	0.0	0.017915	0.01821281	0.02681359	0.19496821
chr1_1721600_1753600	0.0151696875	0.015491875	0.0030334375	0.00984875	0.0	0.0	0.01820313	0.01852531	0.02669625	0.18490775
chr1_1728000_1760000	0.014981875	0.0159996875	0.003190625	0.009919375	0.0	0.0	0.0181725	0.01919031	0.02700547	0.18219817
chr1_1734400_1766400	0.014638125	0.015471875	0.0031159375	0.0094934375	0.0	0.0	0.01775406	0.01858781	0.02610641	0.17922202
chr1_1740800_1772800	0.014408125	0.015533125	0.003375	0.0084975	0.0	0.0	0.01778313	0.01890813	0.02515563	0.15654719
chr1_1747200_1779200	0.013983125	0.0155146875	0.0033209375	0.008676875	0.0	0.0	0.01730406	0.01883563	0.02508625	0.16258202
chr1_1753600_1785600	0.013851875	0.01526	0.0032303125	0.0082715625	0.0	0.0	0.01708219	0.01849031	0.02444266	0.15762685
chr1_1760000_1792000	0.0139609375	0.014566875	0.0031125	0.0079890625	0.0	0.0	0.01707344	0.01767938	0.02380922	0.15619064
chr1_1766400_1798400	0.014508125	0.0147796875	0.0032940625	0.0082009375	0.0	0.0	0.01780219	0.01807375	0.02449187	0.15446441
chr1_1772800_1804800	0.0146803125	0.0149928125	0.0032803125	0.0083621875	0.0	0.0	0.01796063	0.01827312	0.02483891	0.1564873
chr1_1779200_1811200	0.0149675	0.0150515625	0.0031928125	0.0086109375	0.0	0.0	0.01816031	0.01824438	0.02521687	0.16155347
chr1_1785600_1817600	0.0147715625	0.0155228125	0.0029465625	0.0098821875	0.0	0.0	0.01771813	0.01846937	0.02650266	0.18855576
chr1_1792000_1824000	0.015313125	0.0160196875	0.0031015625	0.010469375	0.0	0.0	0.01841469	0.01912125	0.02768656	0.19198537
chr1_1798400_1830400	0.0153090625	0.0161928125	0.00303125	0.0110059375	0.0	0.0	0.01834031	0.01922406	0.0282725	0.20168693
chr1_1804800_1836800	0.0154034375	0.0160471875	0.0028090625	0.0116609375	0.0	0.0	0.0182125	0.01885625	0.02879078	0.21672206
chr1_1811200_1843200	0.01517625	0.0162240625	0.0029071875	0.0115840625	0.0	0.0	0.01808344	0.01913125	0.02873781	0.21397047
chr1_1817600_1849600	0.015519375	0.01586125	0.00283	0.0117865625	0.0	0.0	0.01834938	0.01869125	0.02889188	0.21875311
chr1_1824000_1856000	0.0152978125	0.0157534375	0.0027525	0.0115771875	0.0	0.0	0.01805031	0.01850594	0.02847906	0.21816829
chr1_1830400_1862400	0.0151840625	0.0155821875	0.00269625	0.0117803125	0.0	0.0	0.01788031	0.01827844	0.02851156	0.22391019
chr1_1836800_1868800	0.0143328125	0.0159190625	0.00271375	0.011610625	0.0	0.0	0.01704656	0.01863281	0.02809344	0.22323225
chr1_1843200_1875200	0.0145915625	0.01591125	0.002849375	0.011414375	0.0	0.0	0.01744094	0.01876062	0.02809047	0.21626802
chr1_1849600_1881600	0.01405125	0.0168446875	0.003145	0.01092	0.0	0.0	0.01719625	0.01998969	0.02794047	0.20087705
chr1_1856000_1888000	0.013953125	0.0162253125	0.0029715625	0.0112021875	0.0	0.0	0.01692469	0.01919687	0.02777719	0.21197296
chr1_1862400_1894400	0.0137765625	0.01634625	0.002914375	0.0106265625	0.0	0.0	0.01669094	0.01926062	0.02714516	0.20321784
chr1_1868800_1900800	0.0142478125	0.0157925	0.00303125	0.010398125	0.0	0.0	0.01727906	0.01882375	0.02693391	0.19745344
chr1_1875200_1907200	0.01429	0.015114375	0.0027721875	0.0105278125	0.0	0.0	0.01706219	0.01788656	0.02661609	0.20733995
chr1_1881600_1913600	0.014604375	0.0145478125	0.00274875	0.0101646875	0.0	0.0	0.01735313	0.01729656	0.02611516	0.20235529
chr1_1888000_1920000	0.0144028125	0.01542125	0.00305125	0.00928375	0.0	0.0	0.01745406	0.0184725	0.02572141	0.1775938
chr1_1894400_1926400	0.0143146875	0.0153628125	0.00331625	0.009038125	0.0	0.0	0.01763094	0.01867906	0.025535	0.16891737
chr1_1900800_1932800	0.014330625	0.015525	0.00327625	0.0085865625	0.0	0.0	0.01760688	0.01880125	0.0251525	0.16026258
chr1_1907200_1939200	0.0141878125	0.0159159375	0.00339125	0.008209375	0.0	0.0	0.01757906	0.01930719	0.02495688	0.1500865
chr1_1913600_1945600	0.013775	0.0161228125	0.0032940625	0.008039375	0.0	0.0	0.01706906	0.01941688	0.02463531	0.14908107
chr1_1920000_1952000	0.0136803125	0.0157475	0.003113125	0.008843125	0.0	0.0	0.01679344	0.01886063	0.02511359	0.16968908
chr1_1926400_1958400	0.01399875	0.01597625	0.003075	0.009481875	0.0	0.0	0.01707375	0.01905125	0.02600688	0.18026984
chr1_1932800_1964800	0.014289375	0.015931875	0.0031353125	0.009773125	0.0	0.0	0.01742469	0.01906719	0.02645141	0.18357844
chr1_1939200_1971200	0.01409875	0.01555625	0.0031303125	0.009674375	0.0	0.0	0.01722906	0.01868656	0.02606703	0.18419647
chr1_1945600_1977600	0.014426875	0.0149290625	0.00307	0.009565	0.0	0.0	0.01749688	0.01799906	0.02577797	0.18448769
chr1_1952000_1984000	0.0150878125	0.0144128125	0.00299	0.009128125	0.0	0.0	0.01807781	0.01740281	0.02537344	0.1770463
chr1_1958400_1990400	0.014871875	0.013974375	0.00271	0.0089509375	0.0	0.0	0.01758188	0.01668438	0.02472906	0.18145085
chr1_1964800_1996800	0.014975	0.01388375	0.0027165625	0.0092078125	0.0	0.0	0.01769156	0.01660031	0.02499547	0.18626657
chr1_1971200_2003200	0.014668125	0.015036875	0.0027640625	0.0095628125	0.0	0.0	0.01743219	0.01780094	0.02579734	0.18843675
chr1_1977600_2009600	0.014679375	0.0151903125	0.003010625	0.009350625	0.0	0.0	0.01769	0.01820094	0.02579078	0.17937775
chr1_1984000_2016000	0.01481125	0.0154809375	0.003074375	0.0105059375	0.0	0.0	0.01788562	0.01855531	0.02718922	0.19750754
chr1_1990400_2022400	0.014511875	0.0157234375	0.003133125	0.0101646875	0.0	0.0	0.017645	0.01885656	0.02684891	0.19064721
chr1_1996800_2028800	0.0141184375	0.01647	0.003445	0.009828125	0.0	0.0	0.01756344	0.019915	0.02684484	0.17781698
chr1_2003200_2035200	0.0141771875	0.0159090625	0.0034825	0.0093078125	0.0	0.0	0.01765969	0.01939156	0.02609219	0.16958618
chr1_2009600_2041600	0.0143071875	0.015850625	0.0032809375	0.0097146875	0.0	0.0	0.01758812	0.01913156	0.02643406	0.18025267
chr1_2016000_2048000	0.0143271875	0.0159903125	0.0033565625	0.008311875	0.0	0.0	0.01768375	0.01934687	0.02514891	0.15192302
chr1_2022400_2054400	0.0145321875	0.01560125	0.0033946875	0.0087409375	0.0	0.0	0.01792688	0.01899594	0.025505	0.16020389
chr1_2028800_2060800	0.0145271875	0.015218125	0.0031809375	0.008686875	0.0	0.0	0.01770813	0.01839906	0.02515	0.16425497
chr1_2035200_2067200	0.0152653125	0.0156009375	0.0032975	0.009030625	0.0	0.0	0.01856281	0.01889844	0.0261125	0.16461553
chr1_2041600_2073600	0.015130625	0.0151103125	0.003108125	0.0090434375	0.0	0.0	0.01823875	0.01821844	0.02571797	0.17042003
chr1_2048000_2080000	0.0147509375	0.0149890625	0.0030625	0.00914125	0.0	0.0	0.01781344	0.01805156	0.0255425	0.17504313
chr1_2054400_2086400	0.0150853125	0.0155128125	0.003189375	0.0087615625	0.0	0.0	0.01827469	0.01870219	0.02565531	0.16235299
chr1_2060800_2092800	0.0154071875	0.015304375	0.0028528125	0.00964875	0.0	0.0	0.01826	0.01815719	0.02643094	0.18419423
chr1_2067200_2099200	0.0147490625	0.0147315625	0.002641875	0.0097284375	0.0	0.0	0.01739094	0.01737344	0.02578969	0.19474482
chr1_2073600_2105600	0.0143175	0.0147065625	0.0027	0.009635625	0.0	0.0	0.0170175	0.01740656	0.02549766	0.19399883
chr1_2080000_2112000	0.01406375	0.0146671875	0.002676875	0.00952625	0.0	0.0	0.01674062	0.01734406	0.02523016	0.19369141
chr1_2086400_2118400	0.0137384375	0.0140765625	0.00244875	0.009813125	0.0	0.0	0.01618719	0.01652531	0.024945	0.20795375
chr1_2092800_2124800	0.0135353125	0.0144178125	0.0028078125	0.008700625	0.0	0.0	0.01634313	0.01722563	0.02408109	0.17855441
chr1_2099200_2131200	0.013640625	0.0143159375	0.00286625	0.008415625	0.0	0.0	0.01650688	0.01718219	0.02382703	0.17168002
chr1_2105600_2137600	0.0142165625	0.0150121875	0.0029471875	0.0092596875	0.0	0.0	0.01716375	0.01795937	0.02534766	0.18145517
chr1_2112000_2144000	0.0144140625	0.0152459375	0.0029871875	0.0094525	0.0	0.0	0.01740125	0.01823312	0.02577609	0.18257185
chr1_2118400_2150400	0.0147475	0.0151528125	0.003004375	0.00957625	0.0	0.0	0.01775188	0.01815719	0.02602859	0.18357165
chr1_2124800_2156800	0.01468	0.0150103125	0.00289625	0.01007375	0.0	0.0	0.01757625	0.01790656	0.02636703	0.195555
chr1_2131200_2163200	0.0147390625	0.0152196875	0.002826875	0.0101171875	0.0	0.0	0.01756594	0.01804656	0.02651	0.19640087
chr1_2137600_2169600	0.014703125	0.0153153125	0.00299875	0.0093634375	0.0	0.0	0.01770187	0.01831406	0.02587203	0.17921755
chr1_2144000_2176000	0.0147365625	0.0153421875	0.0029371875	0.009680625	0.0	0.0	0.01767375	0.01827938	0.02618859	0.18593901
chr1_2150400_2182400	0.014751875	0.015890625	0.002985	0.0097525	0.0	0.0	0.01773687	0.01887563	0.02656625	0.18407711
chr1_2156800_2188800	0.014760625	0.0155084375	0.0028784375	0.0097475	0.0	0.0	0.01763906	0.01838688	0.02632125	0.18740106
chr1_2163200_2195200	0.01535	0.0157075	0.0030996875	0.010111875	0.0	0.0	0.01844969	0.01880719	0.02719047	0.18686673
chr1_2169600_2201600	0.0152121875	0.0152178125	0.002950625	0.0102053125	0.0	0.0	0.01816281	0.01816844	0.02689562	0.19373621
chr1_2176000_2208000	0.0153803125	0.0151521875	0.00299625	0.0101109375	0.0	0.0	0.01837656	0.01814844	0.02687531	0.19081143
chr1_2182400_2214400	0.0149353125	0.0146775	0.00289375	0.01018875	0.0	0.0	0.01782906	0.01757125	0.02644203	0.19803902
chr1_2188800_2220800	0.0150075	0.0150975	0.0029703125	0.0106975	0.0	0.0	0.01797781	0.01806781	0.02723516	0.20355199
chr1_2195200_2227200	0.01454125	0.0150440625	0.00273625	0.0104609375	0.0	0.0	0.0172775	0.01778031	0.02662172	0.20594986
chr1_2201600_2233600	0.0145334375	0.0155190625	0.002785	0.0101615625	0.0	0.0	0.01731844	0.01830406	0.02658031	0.1975389
chr1_2208000_2240000	0.0143975	0.0158459375	0.0028821875	0.0099053125	0.0	0.0	0.01727969	0.01872813	0.02646812	0.19032659
chr1_2214400_2246400	0.0144325	0.0163509375	0.002939375	0.009901875	0.0	0.0	0.01737187	0.01929031	0.02676328	0.18698986
chr1_2220800_2252800	0.01448	0.016386875	0.002923125	0.009204375	0.0	0.0	0.01740312	0.01931	0.02609938	0.1741684
chr1_2227200_2259200	0.0147525	0.0162825	0.0030734375	0.0092221875	0.0	0.0	0.01782594	0.01935594	0.02627641	0.17129316
chr1_2233600_2265600	0.0146975	0.0158834375	0.0029484375	0.009579375	0.0	0.0	0.01764594	0.01883188	0.02634406	0.18179924
chr1_2240000_2272000	0.0145603125	0.0158828125	0.0028090625	0.0097328125	0.0	0.0	0.01736937	0.01869188	0.02635891	0.18761821
chr1_2246400_2278400	0.0146353125	0.015750625	0.0030796875	0.0093546875	0.0	0.0	0.017715	0.01883031	0.0260875	0.17616812
chr1_2252800_2284800	0.014804375	0.0156078125	0.0031453125	0.0095846875	0.0	0.0	0.01794969	0.01875312	0.02636344	0.17918065
chr1_2259200_2291200	0.0142728125	0.015695625	0.0033859375	0.0090040625	0.0	0.0	0.01765875	0.01908156	0.02568125	0.16596735
chr1_2265600_2297600	0.014150625	0.01581375	0.0035853125	0.0084634375	0.0	0.0	0.01773594	0.01939906	0.02523828	0.15228082
chr1_2272000_2304000	0.0142240625	0.0155828125	0.00369375	0.0083559375	0.0	0.0	0.01791781	0.01927656	0.02510625	0.14893715
chr1_2278400_2310400	0.014263125	0.015961875	0.0036103125	0.0085896875	0.0	0.0	0.01787344	0.01957219	0.02550734	0.15339139
chr1_2284800_2316800	0.01416	0.016335625	0.0037584375	0.0082765625	0.0	0.0	0.01791844	0.02009406	0.02540359	0.14405231
chr1_2291200_2323200	0.0139703125	0.0162746875	0.003504375	0.00876625	0.0	0.0	0.01747469	0.01977906	0.02564094	0.15844615
chr1_2297600_2329600	0.014210625	0.0167228125	0.0035184375	0.0095675	0.0	0.0	0.01772906	0.02024125	0.02679344	0.17056629
chr1_2304000_2336000	0.0139121875	0.016245	0.0033171875	0.0093475	0.0	0.0	0.01722937	0.01956219	0.02608469	0.17286036
chr1_2310400_2342400	0.0139021875	0.01592	0.0034159375	0.009070625	0.0	0.0	0.01731813	0.01933594	0.02568969	0.16726949
chr1_2316800_2348800	0.013495625	0.0156665625	0.003105625	0.0094528125	0.0	0.0	0.01660125	0.01877219	0.02558672	0.18256002
chr1_2323200_2355200	0.014051875	0.0155853125	0.0030853125	0.009705	0.0	0.0	0.01713719	0.01867062	0.02606625	0.18563376
chr1_2329600_2361600	0.0140103125	0.0154753125	0.0031334375	0.0090134375	0.0	0.0	0.01714375	0.01860875	0.02532297	0.17238089
chr1_2336000_2368000	0.014740625	0.0155825	0.0031534375	0.0096465625	0.0	0.0	0.01789406	0.01873594	0.02638484	0.18053398
chr1_2342400_2374400	0.0151534375	0.0152871875	0.002924375	0.00982375	0.0	0.0	0.01807781	0.01821156	0.02650625	0.18726517
chr1_2348800_2380800	0.01554625	0.015218125	0.0028609375	0.01017875	0.0	0.0	0.01840719	0.01807906	0.02699141	0.19339836
chr1_2355200_2387200	0.0155528125	0.015315	0.0029465625	0.009864375	0.0	0.0	0.01849938	0.01826156	0.02677156	0.18584081
chr1_2361600_2393600	0.0154325	0.0147153125	0.0027978125	0.00977375	0.0	0.0	0.01823031	0.01751312	0.02624656	0.18982712
chr1_2368000_2400000	0.014888125	0.0146996875	0.0029475	0.0090340625	0.0	0.0	0.01783563	0.01764719	0.02530172	0.17564499
chr1_2374400_2406400	0.01501875	0.014635	0.003041875	0.008946875	0.0	0.0	0.01806063	0.01767688	0.02529469	0.17204222
chr1_2380800_2412800	0.0149103125	0.014499375	0.00314	0.0085625	0.0	0.0	0.01805031	0.01763937	0.02483734	0.16382715
chr1_2387200_2419200	0.0144996875	0.0140975	0.0031465625	0.00840125	0.0	0.0	0.01764625	0.01724406	0.02427312	0.16366844
chr1_2393600_2425600	0.01417375	0.0142953125	0.00313625	0.0083509375	0.0	0.0	0.01731	0.01743156	0.02415359	0.16334528
chr1_2400000_2432000	0.0141378125	0.015095625	0.0031084375	0.0088515625	0.0	0.0	0.01724625	0.01820406	0.0250225	0.17070749
chr1_2406400_2438400	0.014036875	0.014920625	0.00299625	0.008716875	0.0	0.0	0.01703312	0.01791687	0.02469375	0.17118733
