window_id,start,end,span,centre,pi_chi,pi_ros,dxy,fst,sample_cov
chr18_1494989_1520866,1494989,1520866,25877,1507927.5,0.01644408,0.00996932,0.02198378,0.24941632,0.9308333333333333
chr18_1498405_1527480,1498405,1527480,29075,1512942.5,0.01610369,0.01041725,0.02173098,0.24207371,0.9253333333333335
chr18_1505823_1531785,1505823,1531785,25962,1518804.0,0.01610357,0.01122879,0.02245623,0.24334063,0.9179999999999999
chr18_1509525_1535134,1509525,1535134,25609,1522329.5,0.01654922,0.01012893,0.02329319,0.27173081,0.9156666666666666
chr18_1512808_1539026,1512808,1539026,26218,1525917.0,0.01703257,0.01110225,0.02453193,0.27110619,0.9176666666666667
chr18_1517661_1544386,1517661,1544386,26725,1531023.5,0.01525837,0.0114495,0.02314403,0.26823674,0.9029999999999999
chr18_1520923_1547904,1520923,1547904,26981,1534413.5,0.01306582,0.01059391,0.02010914,0.25922144,0.8951666666666667
chr18_1527480_1556325,1527480,1556325,28845,1541902.5,0.01190143,0.00836098,0.01832196,0.28786798,0.8636666666666667
chr18_1531785_1573426,1531785,1573426,41641,1552605.5,0.01021718,0.00602838,0.01509521,0.30030291,0.8398333333333333
chr18_1535134_1585613,1535134,1585613,50479,1560373.5,0.00950469,0.00581447,0.01295821,0.25699311,0.8211666666666666
chr18_1539026_1595441,1539026,1595441,56415,1567233.5,0.00917802,0.00508271,0.01097284,0.21225385,0.7903333333333333
chr18_1544386_1598992,1544386,1598992,54606,1571689.0,0.01088372,0.00685029,0.01226959,0.16098075,0.7841666666666667
chr18_1547904_1602638,1547904,1602638,54734,1575271.0,0.01305692,0.00898768,0.01541193,0.16605855,0.7768333333333334
chr18_1556325_1605914,1556325,1605914,49589,1581119.5,0.01453778,0.01111828,0.01695339,0.13852127,0.787
chr18_1573426_1609622,1573426,1609622,36196,1591524.0,0.01664686,0.01228212,0.01975615,0.15463358,0.7988333333333334
chr18_1585613_1615489,1585613,1615489,29876,1600551.0,0.01786679,0.01314265,0.0217911,0.16855455,0.8073333333333333
chr18_1595441_1618758,1595441,1618758,23317,1607099.5,0.01949,0.01349543,0.02395705,0.18453346,0.8281666666666666
chr18_1598993_1622074,1598993,1622074,23081,1610533.5,0.01873483,0.01192522,0.02490064,0.23789353,0.8341666666666666
chr18_1602638_1625747,1602638,1625747,23109,1614192.5,0.01882084,0.01241982,0.0253232,0.23698176,0.8466666666666667
chr18_1605914_1630141,1605914,1630141,24227,1618027.5,0.01968311,0.01255902,0.02678164,0.24848258,0.8548333333333333
chr18_1609622_1633745,1609622,1633745,24123,1621683.5,0.02014677,0.01390538,0.02814879,0.24621468,0.8598333333333333
chr18_1615489_1637433,1615489,1637433,21944,1626461.0,0.01976146,0.01524763,0.02894601,0.24631493,0.8581666666666666
chr18_1618807_1640780,1618807,1640780,21973,1629793.5,0.01983024,0.01533974,0.02962272,0.254995,0.8556666666666666
chr18_1622074_1644130,1622074,1644130,22056,1633102.0,0.0205921,0.01641843,0.0305831,0.24604272,0.8525
chr18_1625747_1648074,1625747,1648074,22327,1636910.5,0.02060514,0.01699835,0.03084152,0.24252585,0.8464999999999999
chr18_1630141_1651612,1630141,1651612,21471,1640876.5,0.01959364,0.017437,0.02987567,0.23476168,0.856
chr18_1633745_1654894,1633745,1654894,21149,1644319.5,0.01930084,0.01779061,0.02886515,0.21765945,0.8516666666666667
chr18_1637433_1659108,1637433,1659108,21675,1648270.5,0.01987258,0.01810311,0.02776364,0.18771158,0.8688333333333332
chr18_1640780_1685420,1640780,1685420,44640,1663100.0,0.01840763,0.01748408,0.02732334,0.20714937,0.8436666666666667
chr18_1644130_1689416,1644130,1689416,45286,1666773.0,0.01801048,0.01692095,0.02784442,0.22905924,0.8421666666666667
chr18_1648074_1694625,1648074,1694625,46551,1671349.5,0.01866499,0.01497335,0.03003498,0.28206274,0.8238333333333333
chr18_1651612_1715071,1651612,1715071,63459,1683341.5,0.01735964,0.01494786,0.02991173,0.29866138,0.8058333333333333
chr18_1654894_1719675,1654894,1719675,64781,1687284.5,0.01698082,0.01398812,0.03034622,0.32427507,0.8136666666666666
chr18_1659108_1722921,1659108,1722921,63813,1691014.5,0.01611577,0.01302286,0.03008501,0.34746231,0.8063333333333333
chr18_1685420_1726231,1685420,1726231,40811,1705825.5,0.01716733,0.01522454,0.0302312,0.30230737,0.8233333333333334
chr18_1689416_1729937,1689416,1729937,40521,1709676.5,0.0167886,0.01674099,0.02804059,0.2516616,0.8268333333333334
chr18_1694625_1734182,1694625,1734182,39557,1714403.5,0.01624681,0.0186212,0.02579535,0.19341822,0.8376666666666667
chr18_1715071_1737864,1715071,1737864,22793,1726467.5,0.01787,0.01726904,0.02624134,0.19793768,0.849
chr18_1719695_1741186,1719695,1741186,21491,1730440.5,0.01813663,0.01773449,0.02616208,0.18655239,0.832
chr18_1722921_1744729,1722921,1744729,21808,1733825.0,0.01827102,0.01845828,0.02618353,0.17551514,0.827
chr18_1726267_1748427,1726267,1748427,22160,1737347.0,0.01917495,0.01872528,0.02600789,0.15698595,0.8131666666666666
chr18_1729937_1751800,1729937,1751800,21863,1740868.5,0.02019336,0.01900524,0.02614008,0.14300106,0.8141666666666667
chr18_1734238_1755223,1734238,1755223,20985,1744730.5,0.02092425,0.01863674,0.02609158,0.13758011,0.8178333333333333
chr18_1737864_1758660,1737864,1758660,20796,1748262.0,0.02089033,0.01983131,0.02641905,0.12950506,0.8130000000000001
chr18_1741186_1762491,1741186,1762491,21305,1751838.5,0.02168023,0.02050251,0.02749805,0.1318534,0.8221666666666667
chr18_1744729_1766094,1744729,1766094,21365,1755411.5,0.02053288,0.01968089,0.02668386,0.14056145,0.8283333333333334
chr18_1748481_1769542,1748481,1769542,21061,1759011.5,0.01942447,0.0190321,0.02653869,0.15973101,0.8518333333333333
chr18_1751800_1773015,1751800,1773015,21215,1762407.5,0.01845355,0.01909871,0.02694419,0.17865273,0.8373333333333333
chr18_1755223_1776433,1755223,1776433,21210,1765828.0,0.01807714,0.01861953,0.02677738,0.18679028,0.8388333333333333
chr18_1758701_1780682,1758701,1780682,21981,1769691.5,0.01841639,0.01971113,0.02643302,0.16197322,0.8620000000000001
chr18_1762491_1786172,1762491,1786172,23681,1774331.5,0.0154278,0.01817329,0.0235603,0.16748299,0.844
chr18_1766094_1791411,1766094,1791411,25317,1778752.5,0.01627702,0.01888039,0.02541019,0.18217461,0.8203333333333334
chr18_1769542_1794867,1769542,1794867,25325,1782204.5,0.01662798,0.0205518,0.02596133,0.16545989,0.8231666666666666
chr18_1773015_1798602,1773015,1798602,25587,1785808.5,0.01642497,0.01971316,0.02546664,0.16991972,0.8378333333333333
chr18_1776433_1801933,1776433,1801933,25500,1789183.0,0.01639237,0.02021269,0.02509705,0.15655728,0.8453333333333333
chr18_1780682_1805318,1780682,1805318,24636,1793000.0,0.01667987,0.02066563,0.02556775,0.15585267,0.832
chr18_1786172_1809010,1786172,1809010,22838,1797591.0,0.01891594,0.02233502,0.02780345,0.14821657,0.854
chr18_1791411_1817863,1791411,1817863,26452,1804637.0,0.02021193,0.02137761,0.02816032,0.15045524,0.8443333333333334
chr18_1794878_1821378,1794878,1821378,26500,1808128.0,0.02065848,0.01885294,0.02900036,0.18961024,0.8325
chr18_1798602_1824828,1798602,1824828,26226,1811715.0,0.02091128,0.01783781,0.02801644,0.18235314,0.8296666666666667
chr18_1801933_1828175,1801933,1828175,26242,1815054.0,0.02120038,0.01701908,0.02841004,0.19571454,0.8311666666666666
chr18_1805318_1831639,1805318,1831639,26321,1818478.5,0.02016985,0.01398259,0.02796463,0.24174522,0.8288333333333333
chr18_1809010_1835051,1809010,1835051,26041,1822030.5,0.01996801,0.01309771,0.02720782,0.24405108,0.8271666666666667
chr18_1817863_1838566,1817863,1838566,20703,1828214.5,0.02036253,0.01268928,0.02756834,0.25042803,0.8461666666666666
chr18_1821378_1842772,1821378,1842772,21394,1832075.0,0.01974815,0.01207176,0.02671904,0.25356181,0.8435
chr18_1824828_1846160,1824828,1846160,21332,1835494.0,0.02005205,0.01155214,0.02817397,0.28133202,0.8386666666666667
chr18_1828175_1850465,1828175,1850465,22290,1839320.0,0.01902247,0.01189909,0.02744135,0.2792535,0.8296666666666667
chr18_1831639_1854165,1831639,1854165,22526,1842902.0,0.01886048,0.01290431,0.02795894,0.27546025,0.834
chr18_1835051_1857478,1835051,1857478,22427,1846264.5,0.01812189,0.0120079,0.02733823,0.28944412,0.8476666666666667
chr18_1838566_1860966,1838566,1860966,22400,1849766.0,0.01674635,0.01231311,0.02594792,0.28208629,0.8461666666666666
chr18_1842772_1864343,1842772,1864343,21571,1853557.5,0.01764758,0.01342701,0.02578214,0.24794252,0.8575
chr18_1846160_1869055,1846160,1869055,22895,1857607.5,0.01718176,0.01440438,0.02486367,0.223102,0.8585
chr18_1850471_1873030,1850471,1873030,22559,1861750.5,0.01753306,0.01408611,0.0261742,0.24687186,0.8623333333333333
chr18_1854165_1876808,1854165,1876808,22643,1865486.5,0.0191125,0.01534268,0.02774665,0.23389078,0.8625
chr18_1857478_1880111,1857478,1880111,22633,1868794.5,0.0210194,0.01618268,0.02913726,0.2207079,0.842
chr18_1860966_1883382,1860966,1883382,22416,1872174.0,0.02213055,0.01700354,0.03026172,0.21462854,0.8483333333333334
chr18_1864343_1886910,1864343,1886910,22567,1875626.5,0.02085474,0.01711554,0.02995237,0.22410683,0.8491666666666666
chr18_1869055_1891204,1869055,1891204,22149,1880129.5,0.02156057,0.01693922,0.03105138,0.23461602,0.8481666666666666
chr18_1873030_1894834,1873030,1894834,21804,1883932.0,0.02178648,0.01633583,0.03004998,0.22375425,0.8525
chr18_1876808_1898246,1876808,1898246,21438,1887527.0,0.0210205,0.01442606,0.02970917,0.25269388,0.8456666666666667
chr18_1880111_1901727,1880111,1901727,21616,1890919.0,0.01948725,0.01331311,0.02947242,0.28496837,0.8611666666666667
chr18_1883382_1905181,1883382,1905181,21799,1894281.5,0.01883463,0.01289619,0.02947038,0.30009337,0.8628333333333335
chr18_1886910_1909800,1886910,1909800,22890,1898355.0,0.01765734,0.01235063,0.02884133,0.31559461,0.8476666666666667
chr18_1891204_1913362,1891204,1913362,22158,1902283.0,0.0180086,0.0121556,0.02968255,0.32616026,0.8663333333333333
chr18_1894836_1916688,1894836,1916688,21852,1905762.0,0.01750895,0.01202009,0.02929012,0.32971782,0.8681666666666666
chr18_1898358_1921794,1898358,1921794,23436,1910076.0,0.01748506,0.01249811,0.02781471,0.29956166,0.8816666666666667
chr18_1901727_1926992,1901727,1926992,25265,1914359.5,0.0177496,0.01293232,0.02747991,0.2834821,0.8631666666666666
chr18_1905229_1932811,1905229,1932811,27582,1919020.0,0.01691577,0.01211987,0.02648535,0.29186841,0.8628333333333335
chr18_1910023_1936198,1910023,1936198,26175,1923110.5,0.01854051,0.0122792,0.02674513,0.26889524,0.88
chr18_1913362_1941217,1913362,1941217,27855,1927289.5,0.01838219,0.01228281,0.0258179,0.25480676,0.8686666666666667
chr18_1916688_1944483,1916688,1944483,27795,1930585.5,0.01962635,0.01353942,0.02716959,0.24196814,0.8645
chr18_1921934_1948466,1921934,1948466,26532,1935200.0,0.01918189,0.0140146,0.02764788,0.24973113,0.864
chr18_1926992_1952127,1926992,1952127,25135,1939559.5,0.02015781,0.01429302,0.02814853,0.2407354,0.8651666666666668
chr18_1932811_1955646,1932811,1955646,22835,1944228.5,0.0206914,0.01551378,0.02818533,0.21782659,0.8633333333333333
chr18_1937832_1958990,1937832,1958990,21158,1948411.0,0.02093461,0.01626211,0.02876134,0.21459131,0.8548333333333333
chr18_1941220_1963606,1941220,1963606,22386,1952413.0,0.02019953,0.01643588,0.02907066,0.22691129,0.8516666666666667
chr18_1944483_1972819,1944483,1972819,28336,1958651.0,0.01928901,0.01551894,0.02931472,0.25494601,0.8330000000000001
chr18_1948466_1976115,1948466,1976115,27649,1962290.5,0.01945643,0.01461161,0.02949024,0.26773602,0.8185
chr18_1952127_1988564,1952127,1988564,36437,1970345.5,0.01882506,0.0147347,0.02984543,0.28022441,0.8231666666666666
chr18_1955646_1991961,1955646,1991961,36315,1973803.5,0.01930025,0.01482095,0.0306752,0.28520733,0.8318333333333334
chr18_1958991_2016384,1958991,2016384,57393,1987687.5,0.01929296,0.01488889,0.03128171,0.2933639,0.8245
chr18_1963606_2019922,1963606,2019922,56316,1991764.0,0.01994515,0.01532953,0.03145526,0.28146645,0.825
chr18_1972840_2025166,1972840,2025166,52326,1999003.0,0.01997981,0.0151647,0.03127605,0.28053778,0.8403333333333333
chr18_1976115_2028877,1976115,2028877,52762,2002496.0,0.02086232,0.01744644,0.03152848,0.24414763,0.8463333333333334
chr18_1988564_2032763,1988564,2032763,44199,2010663.5,0.02100964,0.01750857,0.03150819,0.24127906,0.8471666666666667
chr18_1991961_2036046,1991961,2036046,44085,2014003.5,0.02127183,0.01721177,0.03176238,0.24548145,0.835
chr18_2016384_2040010,2016384,2040010,23626,2028197.0,0.02080082,0.01596585,0.03162009,0.26471697,0.8405
chr18_2020015_2044110,2020015,2044110,24095,2032062.5,0.02033873,0.01556684,0.03037196,0.25699411,0.8348333333333333
chr18_2025166_2047553,2025166,2047553,22387,2036359.5,0.02161977,0.01675904,0.03061992,0.22948544,0.834
chr18_2028938_2051283,2028938,2051283,22345,2040110.5,0.02067619,0.01577906,0.02964409,0.23848038,0.8335
chr18_2032763_2054868,2032763,2054868,22105,2043815.5,0.019618,0.01642584,0.02855001,0.22606085,0.8361666666666666
chr18_2036046_2065190,2036046,2065190,29144,2050618.0,0.01849151,0.01653112,0.02638977,0.20223771,0.8245
chr18_2040010_2069408,2040010,2069408,29398,2054709.0,0.01892575,0.01769319,0.02645839,0.18202612,0.827
chr18_2044110_2073397,2044110,2073397,29287,2058753.5,0.01933552,0.01761862,0.0274728,0.1957727,0.8285
chr18_2047553_2078301,2047553,2078301,30748,2062927.0,0.01900438,0.01679871,0.02753682,0.21205153,0.8308333333333333
chr18_2051295_2082437,2051295,2082437,31142,2066866.0,0.01899468,0.01588724,0.02808164,0.233745,0.82
chr18_2054902_2087329,2054902,2087329,32427,2071115.5,0.01975204,0.01500654,0.02828855,0.23888277,0.8218333333333334
chr18_2065195_2090705,2065195,2090705,25510,2077950.0,0.02011239,0.01544268,0.02989903,0.2542443,0.844
chr18_2069408_2094358,2069408,2094358,24950,2081883.0,0.01994604,0.01369352,0.02947509,0.27336312,0.8410000000000001
chr18_2073397_2097722,2073397,2097722,24325,2085559.5,0.02009063,0.01454706,0.02945884,0.25952535,0.8526666666666667
chr18_2078301_2101622,2078301,2101622,23321,2089961.5,0.01893867,0.01476459,0.02787325,0.24643152,0.8333333333333334
chr18_2082595_2114856,2082595,2114856,32261,2098725.5,0.02008038,0.01586176,0.02751241,0.20977595,0.8338333333333333
chr18_2087347_2119825,2087347,2119825,32478,2103586.0,0.01970906,0.01487535,0.02751977,0.22823286,0.8323333333333333
chr18_2090705_2123812,2090705,2123812,33107,2107258.5,0.02004555,0.01469763,0.02766157,0.22849784,0.8228333333333333
chr18_2094395_2127178,2094395,2127178,32783,2110786.5,0.02025747,0.01738613,0.02711654,0.18056247,0.8198333333333333
chr18_2097722_2130590,2097722,2130590,32868,2114156.0,0.01962949,0.01768368,0.02654359,0.17449059,0.8141666666666667
chr18_2111460_2133897,2111460,2133897,22437,2122678.5,0.01979096,0.01870493,0.02743382,0.17535487,0.8313333333333334
chr18_2114856_2137186,2114856,2137186,22330,2126021.0,0.01976752,0.01875229,0.02789235,0.18307597,0.8328333333333333
chr18_2119835_2143672,2119835,2143672,23837,2131753.5,0.02050984,0.02126822,0.02823276,0.14950046,0.8185
chr18_2123845_2147276,2123845,2147276,23431,2135560.5,0.02001484,0.02098073,0.02661104,0.12976879,0.824
chr18_2127178_2150588,2127178,2150588,23410,2138883.0,0.0193709,0.02135229,0.02644222,0.12991729,0.8351666666666667
chr18_2130590_2156954,2130590,2156954,26364,2143772.0,0.01891802,0.01964073,0.02675487,0.16238987,0.8148333333333333
chr18_2133897_2166840,2133897,2166840,32943,2150368.5,0.01853585,0.01731017,0.02554031,0.17525813,0.796
chr18_2137186_2170713,2137186,2170713,33527,2153949.5,0.01748741,0.01766176,0.0255782,0.18547158,0.8069999999999999
chr18_2143672_2175039,2143672,2175039,31367,2159355.5,0.0166421,0.01797084,0.02481012,0.17816376,0.8036666666666666
chr18_2147276_2179294,2147276,2179294,32018,2163285.0,0.01609516,0.0173886,0.02451678,0.18844286,0.8046666666666666
chr18_2150588_2182593,2150588,2182593,32005,2166590.5,0.01668342,0.0163514,0.02523835,0.20885598,0.7915
chr18_2156954_2190237,2156954,2190237,33283,2173595.5,0.01746154,0.01824003,0.0249575,0.16601261,0.8156666666666667
chr18_2166840_2193920,2166840,2193920,27080,2180380.0,0.01883413,0.02072656,0.02673597,0.14953087,0.8386666666666667
chr18_2170835_2197619,2170835,2197619,26784,2184227.0,0.01916342,0.0206498,0.02695521,0.15041243,0.8323333333333333
chr18_2175039_2200951,2175039,2200951,25912,2187995.0,0.01834978,0.01940554,0.02643855,0.16684736,0.8561666666666667
chr18_2179294_2208199,2179294,2208199,28905,2193746.5,0.01880554,0.02028214,0.02797494,0.17742669,0.8596666666666666
chr18_2182593_2211576,2182593,2211576,28983,2197084.5,0.0185227,0.01935809,0.02832763,0.19859588,0.86
chr18_2190237_2214917,2190237,2214917,24680,2202577.0,0.01979782,0.02005964,0.0288826,0.18343835,0.861
chr18_2193920_2219499,2193920,2219499,25579,2206709.5,0.01936962,0.01930213,0.02822061,0.18682489,0.8464999999999999
chr18_2197623_2223002,2197623,2223002,25379,2210312.5,0.01971982,0.01777107,0.02758404,0.19077689,0.8506666666666667
chr18_2201002_2226599,2201002,2226599,25597,2213800.5,0.02165758,0.01795922,0.02922715,0.19208003,0.8425
chr18_2208199_2230885,2208199,2230885,22686,2219542.0,0.02197079,0.01831396,0.02870511,0.17529531,0.8206666666666667
chr18_2211579_2234554,2211579,2234554,22975,2223066.5,0.02153875,0.01909591,0.0274396,0.14913584,0.8281666666666666
chr18_2214928_2237900,2214928,2237900,22972,2226414.0,0.01996005,0.01838203,0.02645487,0.1596424,0.8180000000000001
chr18_2219499_2241562,2219499,2241562,22063,2230530.5,0.01912215,0.01924338,0.02681876,0.16599439,0.8243333333333334
chr18_2223002_2245052,2223002,2245052,22050,2234027.0,0.01835934,0.02023012,0.02594143,0.14693334,0.8218333333333334
chr18_2226680_2251025,2226680,2251025,24345,2238852.5,0.0173057,0.02007641,0.024677,0.1380266,0.8048333333333333
chr18_2230885_2254742,2230885,2254742,23857,2242813.5,0.01792306,0.02050099,0.02552323,0.141079,0.822
chr18_2234554_2259914,2234554,2259914,25360,2247234.0,0.01794322,0.0206151,0.02586704,0.14592324,0.8131666666666666
chr18_2237900_2263228,2237900,2263228,25328,2250564.0,0.01810504,0.01985584,0.02618866,0.15958299,0.8091666666666667
chr18_2241562_2269371,2241562,2269371,27809,2255466.5,0.01942852,0.02005027,0.02722032,0.15930516,0.8013333333333333
chr18_2245052_2274158,2245052,2274158,29106,2259605.0,0.01999406,0.01987864,0.02822741,0.17214312,0.8081666666666666
chr18_2251025_2281406,2251025,2281406,30381,2266215.5,0.01959577,0.01920233,0.02761053,0.17467674,0.7815
chr18_2254746_2285295,2254746,2285295,30549,2270020.5,0.01894844,0.01931091,0.02688437,0.16852887,0.7845
chr18_2259914_2288826,2259914,2288826,28912,2274370.0,0.0194625,0.01959614,0.02665803,0.15434334,0.7863333333333333
chr18_2263242_2293983,2263242,2293983,30741,2278612.5,0.02037828,0.02095716,0.02795511,0.14987589,0.7945
chr18_2269371_2297359,2269371,2297359,27988,2283365.0,0.01890831,0.02078049,0.02632305,0.14032939,0.8065
chr18_2274159_2303377,2274159,2303377,29218,2288768.0,0.01828997,0.02179482,0.02670744,0.14256831,0.8073333333333333
