chrom	start	end	hmel	hcyd	f1	mean
13	6282727	6384985	2.3862	1.6338	2.282	2.1007
13	6385718	6445242	2.3481	1.6383	2.1204	2.0356
13	6445242	6512242	2.4879	1.6461	2.0252	2.0531
13	6512242	6580749	2.6081	1.6584	1.9505	2.0724
13	6580813	6656089	2.6742	1.6761	1.8842	2.0781
13	6656090	6712728	2.681	1.6962	1.4754	1.9509
13	6712792	6802106	2.623	1.7533	1.1537	1.8433
13	6802106	6838205	2.5269	1.8196	1.2047	1.8504
13	6838205	6880492	2.4401	1.8721	1.423	1.9117
13	6880492	6917808	2.3334	1.9204	1.415	1.8896
13	6917808	6960557	2.2037	1.9393	1.1812	1.7747
13	6960557	7000463	1.9307	1.9032	0.9889	1.6076
13	7000463	7038840	1.6408	1.8305	0.8536	1.4417
13	7038918	7095153	1.3719	1.7633	0.7531	1.2961
13	7095153	7229901	1.1112	1.7007	0.7673	1.1931
13	7229901	7306824	1.1865	1.7257	1.0638	1.3253
13	7306824	7427331	1.6777	1.8581	1.665	1.7336
13	7427331	7559614	2.3528	2.1662	2.8473	2.4555
13	7559614	7625886	2.5325	2.567	3.8433	2.9809
13	7625887	7717794	3.091	2.8247	4.6854	3.5337
13	7717794	7786522	3.698	2.7851	5.551	4.0114
13	7786522	7868831	4.1249	2.5069	6.1661	4.266
13	7869102	7996084	4.7748	2.3187	8.1656	5.0864
13	7996084	8059477	5.9802	2.4504	7.6769	5.3692
13	8059477	8113705	5.8719	2.6309	8.2486	5.5838
13	8113777	8200432	6.8612	2.6574	8.3334	5.9507
13	8200753	8260833	6.7394	2.6834	7.869	5.7639
13	8260833	8333281	5.7988	2.7171	8.4136	5.6431
13	8333282	8408690	5.4064	2.7655	7.1593	5.1104
13	8408690	8452188	4.9454	2.8176	6.7394	4.8341
13	8452188	8516625	4.3068	2.9149	6.4052	4.5423
13	8516689	8576381	3.5432	3.3055	6.0699	4.3062
13	8576381	8707235	3.3297	3.375	5.6711	4.1253
13	8707235	8788202	2.9896	2.32	5.3642	3.5579
13	8788202	8849248	2.6613	0.6176	5.2503	2.8431
13	8849312	8893189	2.8347	0	5.2125	2.6824
13	8893189	8949152	3.3438	0	5.2146	2.8528
13	8949280	9022024	4.2269	0.3739	5.2702	3.2903
13	9022024	9076816	5.6184	1.7625	5.1598	4.1802
13	9076817	9147977	6.7116	3.5578	5.3363	5.2019
13	9147977	9225593	7.1955	4.8417	5.3797	5.8056
13	9225593	9273908	6.9434	5.1635	5.3308	5.8126
13	9274401	9343210	6.5929	4.8863	5.2068	5.562
13	9343210	9401398	6.4529	5.85	4.9977	5.7669
13	9401398	9504286	5.8211	4.9837	4.7625	5.1891
13	9504286	9627698	5.3023	4.0404	4.2969	4.5465
13	9627799	9751872	4.7851	3.3154	3.7685	3.9563
13	9751872	9840527	4.3874	3.1056	3.3951	3.6293
13	9840527	9919475	4.1719	2.9045	3.1265	3.401
13	9919585	9980007	4.0508	2.7012	2.9195	3.2238
13	9980007	10047183	3.9756	2.4856	2.7441	3.0684
13	10047248	10095055	3.9636	2.2683	2.5965	2.9428
13	10095055	10136656	3.7964	2.0838	2.4892	2.7898
13	10136656	10187013	3.6444	1.8796	2.3856	2.6365
13	10187013	10232413	3.5055	1.6521	2.2847	2.4807
13	10232413	10276267	3.3715	1.426	2.1971	2.3315
13	10276369	10322720	3.2437	1.1465	1.8977	2.096
13	10322720	10378671	3.097	0.7665	1.4783	1.7806
13	10378867	10551756	2.5704	0.1214	1.5351	1.409
13	10551757	10592883	1.9186	0	1.4599	1.1262
13	10592883	10670685	1.5744	0	1.6541	1.0762
13	10670685	10727618	1.2431	0	1.8493	1.0308
13	10727618	10764666	1.052	0	1.8075	0.9531
13	10764666	10807663	0.9163	0	1.8206	0.9123
13	10807663	10842324	0.8068	0	1.8754	0.8941
13	10842324	10945316	0.6743	0	2.0896	0.9213
13	10945316	10994655	0.5982	0.3217	2.3737	1.0978
13	10994655	11086787	0.6131	0.7701	2.3896	1.2576
13	11086915	11207999	0.7746	1.636	2.6494	1.6866
13	11207999	11262773	1.0244	2.4968	3.0813	2.2008
13	11262903	11334723	1.2825	2.81	3.5479	2.5468
13	11334723	11471807	1.844	3.9949	4.0058	3.2816
13	11471808	11540092	2.5483	4.5598	4.3252	3.8111
13	11540092	11593072	2.7291	4.4141	4.5234	3.8888
13	11593072	11649371	2.919	4.1619	4.5937	3.8915
13	11649371	11711122	3.2004	3.9159	4.5571	3.8911
13	11711123	11777992	3.4469	3.7085	4.3844	3.8466
13	11778057	11831110	3.6217	3.5706	4.2181	3.8035
13	11831175	11889305	3.7336	3.4934	4.2774	3.8348
13	11889305	11984352	3.8076	3.4678	4.2805	3.852
13	11984352	12089945	3.7731	3.5668	4.1314	3.8238
13	12089945	12137085	3.6511	3.7402	3.9072	3.7662
13	12137085	12175580	3.5412	3.8825	3.7868	3.7368
13	12175581	12216929	3.4131	4.0435	3.7544	3.737
13	12216929	12257804	3.2561	4.237	3.819	3.7707
13	12257804	12300338	3.1323	4.4624	3.8343	3.8096
13	12300466	12360953	3.0662	4.858	3.7018	3.8753
13	12360953	12409994	3.0042	5.364	3.5419	3.97
13	12409994	12462959	2.9541	5.6506	3.4711	4.0253
13	12462959	12514466	2.9103	6.3286	3.4066	4.2152
13	12514466	12598861	2.8654	6.1549	3.3356	4.1186
13	12598861	12826396	2.9873	6.2261	3.2293	4.1475
13	12826397	12907518	2.9686	6.1438	3.1848	4.0991
13	12907518	12970915	2.7947	7.147	3.1909	4.3775
13	12970979	13008827	2.5033	7.5304	3.2045	4.4127
13	13008827	13073026	2.1905	7.1527	3.2265	4.1899
13	13073154	13193850	1.878	6.7147	3.2873	3.96
13	13193850	13260635	1.8566	6.8546	3.3206	4.0106
13	13261010	13371025	2.1302	6.0436	2.4561	3.5433
13	13371025	13430697	2.3253	4.5319	1.8256	2.8943
13	13430697	13588957	2.3972	2.3081	1.828	2.1778
13	13588957	13628960	2.3773	1.0879	2.4113	1.9588
13	13628960	13666370	2.3391	0.9207	2.8463	2.0354
13	13666370	13750872	2.246	0.9918	3.7558	2.3312
13	13750872	13806913	2.0971	1.4976	5.2101	2.9349
13	13806913	13890491	1.6309	2.5158	7.5604	3.9024
13	13890555	13976854	1.0435	3.6548	8.5159	4.4048
13	13976854	14043972	1.4937	3.9499	8.4796	4.6411
13	14044036	14123499	2.1171	4.119	8.2564	4.8309
13	14123499	14217154	1.5219	4.6079	6.2197	4.1165
13	14217154	14307281	1.5007	5.1962	5.1703	3.9557
13	14307281	14406729	2.2861	5.5557	4.5243	4.122
13	14406729	14465130	3.5287	5.4811	4.3045	4.4381
13	14465130	14524887	5.0623	6.0226	4.349	5.1446
13	14525016	14575147	6.7458	6.2108	4.5414	5.8327
13	14575147	14630907	7.6974	6.2796	4.869	6.282
13	14630907	14683626	7.9864	6.2626	5.7082	6.6524
13	14683626	14739202	7.5667	6.155	5.981	6.5676
13	14739330	14814711	6.0379	5.9019	4.9852	5.6417
13	14814711	14924061	4.8984	5.3191	3.9598	4.7258
13	14924061	14991887	4.0292	4.5324	3.6412	4.0676
13	14991887	15056490	3.9095	3.7688	3.1874	3.6219
13	15056620	15138701	3.3135	2.1389	2.7518	2.7347
13	15138702	15222613	4.7176	1.4124	2.641	2.9237
13	15222613	15339786	4.7088	2.3922	3.0733	3.3914
13	15339786	15419427	4.5368	2.4923	4.0005	3.6765
13	15419427	15508259	4.3408	3.0061	4.5387	3.9618
13	15508259	15602598	4.1717	3.6462	4.4762	4.098
13	15602598	15693086	4.0502	4.4568	5.3961	4.6344
13	15693086	15772002	3.9823	4.3405	4.7506	4.3578
13	15772002	15814660	3.9587	4.4224	3.6492	4.0101
13	15814660	15888812	3.9582	4.6246	3.2228	3.9352
13	15888812	15948104	3.9806	4.7209	2.9456	3.8824
13	15948104	16040359	3.9648	4.6344	2.6727	3.7573
13	16040359	16087249	3.8806	4.3968	2.1918	3.4897
13	16087250	16171524	3.9828	4.005	1.8808	3.2895
13	16171587	16229399	4.422	3.444	1.6977	3.1879
13	16229399	16281100	4.2364	3.4229	1.6783	3.1125
13	16281100	16399034	4.1228	2.7628	1.0319	2.6392
13	16399034	16483473	4.1112	1.9253	0.6293	2.2219
13	16483473	16530204	3.8169	1.6005	1.0181	2.1452
13	16530333	16591491	3.4668	1.4594	1.3608	2.0957
13	16591491	16731474	3.2143	1.4773	1.1823	1.9579
13	16731474	16862633	3.6285	0.8529	1.4278	1.9698
13	16862824	16926727	3.7935	0.4252	1.7117	1.9768
13	16926727	16967115	3.8647	0.433	1.7552	2.0176
13	16967115	17008771	4.0153	0.5541	1.7406	2.1033
13	17008771	17059374	4.0581	0.8079	1.7464	2.2041
13	17059374	17113780	3.5448	1.2447	1.9026	2.2307
13	17113780	17169359	3.0659	1.8717	1.9835	2.307
13	17169360	17238236	2.6693	2.8065	1.9492	2.475
13	17239064	17290306	2.3986	3.7912	1.7941	2.6613
13	17290306	17330802	2.2027	4.277	1.5959	2.6919
13	17330802	17379022	2.0148	4.4946	1.5167	2.6754
13	17379022	17419179	1.8289	4.48	1.4994	2.6028
13	17419179	17461941	1.6557	4.2455	1.464	2.4551
13	17461941	17527839	1.4307	3.6096	1.389	2.1431
13	17527839	17578059	1.1924	2.953	1.2835	1.8096
13	17578059	17689487	0.8649	2.8239	1.1747	1.6211
13	17689487	17813951	0.3949	2.6185	1.0247	1.346
13	17813951	17906103	0	2.433	0.8884	1.1071
13	17906103	17965672	0	2.3167	0.7937	1.0368
13	17965672	18125371	0	2.1706	0.6582	0.9429
14	59279	128777	3.5194	5.0178	11.4149	6.6507
14	128842	214711	4.0677	5.1021	11.2839	6.8179
14	214712	274391	4.5569	5.1915	11.1696	6.9726
14	274391	413839	5.1823	5.3326	11.0282	7.181
14	413839	474023	5.7694	5.4913	10.8938	7.3849
14	474087	525496	6.0764	5.5894	10.8073	7.491
14	525496	569873	6.3281	5.6785	10.729	7.5785
14	569873	617852	6.5605	5.7688	10.6501	7.6598
14	617852	658274	6.7883	5.8592	10.5715	7.7397
14	658274	695796	7.1129	5.9421	10.4997	7.8516
14	695796	741971	7.4605	6.0021	10.4199	7.9608
14	741971	790904	8.8679	6.0182	10.3259	8.404
14	790904	841327	9.9105	6.3382	10.2163	8.8217
14	841569	898219	10.319	6.5722	10.0541	8.9818
14	898219	948300	10.0045	6.6713	9.8788	8.8515
14	948301	1033859	9.6209	7.347	9.6397	8.8692
14	1033859	1138833	8.7488	7.2358	9.2752	8.4199
14	1138833	1185871	7.2284	6.2236	8.9618	7.4712
14	1185871	1286031	4.0147	5.0138	8.6351	5.8878
14	1286031	1366393	1.4558	4.1803	8.2088	4.615
14	1366457	1439907	2.3152	4.0992	7.8208	4.7451
14	1439907	1529427	6.0422	4.6519	7.838	6.1774
14	1529427	1588640	8.6385	5.6882	7.9928	7.4398
14	1588640	1642030	9.1925	6.713	8.0149	7.9735
14	1642030	1760730	9.4007	7.6034	9.2376	8.7472
14	1760730	1852537	11.2499	7.6214	9.9544	9.6086
14	1852537	1919524	10.4222	6.8143	9.8426	9.0264
14	1919524	2044690	8.2376	6.6508	8.8993	7.9293
14	2044690	2176989	6.2635	6.3788	6.4028	6.3484
14	2176989	2245179	5.1504	5.6368	3.9218	4.903
14	2245179	2325078	4.5726	4.9397	2.7625	4.0916
14	2325078	2475444	4.0789	4.23	2.4897	3.5995
14	2475444	2532911	3.6748	3.1443	3.5747	3.4646
14	2532911	2574341	2.7413	3.3013	4.5997	3.5474
14	2574341	2687624	2.2375	3.7301	5.4278	3.7984
14	2687624	2797234	3.216	3.8717	6.5977	4.5618
14	2797234	2878314	3.2628	4.6147	6.1929	4.6901
14	2878314	2957945	3.2513	4.9088	4.3606	4.1736
14	2958022	3046983	3.6487	5.1742	3.4663	4.0964
14	3046983	3206670	4.9536	5.4813	4.6021	5.0123
14	3206670	3298379	6.0744	6.2827	7.7889	6.7153
14	3298379	3394051	6.0416	6.2331	8.8921	7.0556
14	3394098	3446903	5.5091	6.1992	9.1815	6.9633
14	3446903	3491759	5.5563	5.4027	9.1842	6.7144
14	3491759	3544141	5.3123	4.4644	8.4792	6.0853
14	3544141	3666593	4.7386	3.3542	7.1275	5.0734
14	3666594	3731907	4.415	2.8392	5.8669	4.3737
14	3731907	3892900	4.1051	3.4042	3.5308	3.68
14	3892900	4011638	3.8198	5.5488	2.5344	3.9677
14	4011638	4125076	3.6756	7.4515	4.1653	5.0975
14	4125076	4232329	3.6145	8.3208	6.5753	6.1702
14	4232329	4378225	3.5623	9.162	7.6805	6.8016
14	4378225	4462613	3.0197	10.1238	7.2254	6.7896
14	4462613	4536291	2.8275	10.0217	6.1408	6.33
14	4536419	4659040	3.1062	7.9881	5.3025	5.4656
14	4659104	4740790	3.9297	6.869	3.5844	4.7944
14	4740790	4857246	5.1094	5.9192	2.9019	4.6435
14	4857246	4961631	6.5709	5.04	2.9644	4.8584
14	4961631	5026853	6.6534	5.1104	3.2401	5.0013
14	5026986	5081101	6.5299	4.8048	3.1694	4.8347
14	5081754	5139142	6.5669	4.5756	3.1406	4.761
14	5139271	5255905	6.9191	4.3395	3.1718	4.8101
14	5255905	5357896	7.8069	4.0639	3.3252	5.0653
14	5357896	5481267	10.0028	3.5074	3.3765	5.6289
14	5481267	5559402	9.5241	3.4315	3.5309	5.4955
14	5559467	5655667	8.4181	3.0161	3.4434	4.9592
14	5655667	5788308	7.8671	2.4353	3.2992	4.5339
14	5788308	5852820	7.2507	2.4653	3.2014	4.3058
14	5852820	5940022	5.6449	2.8838	3.1083	3.879
14	5940022	6013270	4.4434	3.4569	2.9574	3.6192
14	6013270	6148778	3.9616	3.6142	2.878	3.4846
14	6148806	6255868	4.6907	3.9492	2.9448	3.8616
14	6255869	6412689	6.0426	4.5877	3.2361	4.6221
14	6412689	6484666	4.4575	5.4995	3.6365	4.5311
14	6484730	6610797	3.4436	6.0699	3.7023	4.4053
14	6610797	6766896	3.0122	6.3915	3.3509	4.2515
14	6766896	6852101	3.3386	6.3439	3.3077	4.3301
14	6852101	6939746	3.6613	6.5183	3.4951	4.5582
14	6939746	7106922	2.7323	6.0512	4.1041	4.2959
14	7106922	7163367	3.1898	5.0432	4.904	4.379
14	7163367	7272970	4.7164	3.7327	5.5485	4.6659
14	7280268	7380249	6.7156	3.6639	6.3085	5.5627
14	7380249	7462669	7.4589	4.7193	6.8418	6.34
14	7462733	7570600	7.6393	4.7933	7.3134	6.582
14	7570600	7642737	8.8073	4.8446	7.6864	7.1128
14	7642737	7752518	9.5833	4.9398	7.9821	7.5017
14	7752519	7847503	9.1757	5.373	8.2276	7.5921
14	7847504	7922312	8.4404	4.9208	8.3581	7.2398
14	7922377	8007965	9.2145	4.8151	8.4183	7.4827
14	8008029	8064021	9.3624	4.2658	8.4242	7.3508
14	8064021	8119493	8.9967	4.153	8.3949	7.1815
14	8119493	8178717	8.1911	4.0223	8.3346	6.8493
14	8178717	8246962	7.5473	3.858	8.2318	6.5457
14	8246962	8303118	7.3565	3.6792	8.0962	6.3773
14	8303182	8356007	6.6009	3.5065	7.9474	6.0183
14	8356007	8450775	6.1124	3.2486	7.7599	5.707
14	8450903	8652062	5.1553	2.6468	7.5072	5.1031
14	8652103	8744979	4.0678	1.9718	7.185	4.4082
14	8744979	8820173	3.4463	1.6039	7.0123	4.0208
14	8820174	8872229	2.9877	1.3345	6.8293	3.7172
14	8872229	8928707	2.6051	1.1103	6.6946	3.47
14	8928707	8983913	2.2191	0.8845	6.5686	3.2241
14	8983913	9038083	1.8489	0.6684	6.456	2.9911
14	9038083	9090866	1.4943	0.4618	6.3195	2.7585
15	20247	118073	3.0906	1.5781	1.5909	2.0865
15	118073	214115	3.2419	2.3763	2.0851	2.5678
15	214115	339820	3.4397	3.307	2.6669	3.1379
15	339820	422736	3.6441	4.1986	3.2289	3.6905
15	423027	485098	3.7764	4.8306	3.6311	4.0794
15	485098	554164	3.8804	5.4126	4.0937	4.4622
15	554228	609280	3.9669	5.9617	4.5321	4.8202
15	609280	755239	4.1067	6.8167	5.0595	5.3276
15	755303	900750	4.4056	8.4189	5.4863	6.1036
15	900814	956641	4.4251	8.4017	5.9132	6.2467
15	956641	1026764	4.4931	8.9036	6.1233	6.5067
15	1062943	1255304	4.6114	7.6741	6.9557	6.4137
15	1255304	1376245	4.7434	4.937	4.9099	4.8634
15	1376245	1460594	4.4558	3.6481	3.1612	3.755
15	1460594	1631508	3.5956	2.7783	2.4186	2.9308
15	1631508	1815087	2.7471	2.7579	2.1428	2.5493
15	1815087	1911508	2.5226	3.7054	2.4439	2.8906
15	1911508	1962002	2.5751	4.3851	3.037	3.3324
15	1962002	2066794	2.7678	4.5274	3.8816	3.7256
15	2066794	2156860	3.1771	4.802	4.6186	4.1992
15	2156860	2213071	3.6133	5.098	4.8873	4.5329
15	2213071	2281973	3.947	5.417	4.9126	4.7589
15	2282101	2347423	4.1199	5.9355	4.8065	4.954
15	2347423	2425978	4.251	6.86	5.4161	5.509
15	2425978	2551370	4.3467	7.5681	5.3754	5.7634
15	2551370	2639612	4.7069	7.5346	4.7422	5.6612
15	2639612	2693440	4.9723	7.8849	4.6825	5.8466
15	2693440	2771864	4.9449	7.4507	4.6413	5.679
15	2772120	2876551	4.6511	7.3934	4.6057	5.5501
15	2876551	2971576	4.6028	7.3813	4.5833	5.5225
15	2971576	3119162	4.61	7.2943	3.6299	5.178
15	3119162	3231216	4.6285	7.1221	3.9129	5.2212
15	3231216	3371241	4.6584	6.9061	5.0392	5.5346
15	3371241	3452815	4.6934	6.9217	5.4925	5.7025
15	3452815	3506532	4.7192	6.8993	5.8764	5.8316
15	3506532	3568234	4.7438	6.8094	6.4298	5.9943
15	3568234	3624606	4.8369	6.6542	7.4919	6.3277
15	3624799	3698020	5.0096	6.408	8.0814	6.4996
15	3698020	3864774	5.0611	6.2577	7.4665	6.2617
15	3864774	3945442	5.1128	5.8607	6.6062	5.8599
15	3945442	4009333	5.3926	5.5191	6.2321	5.7146
15	4009461	4103707	5.4778	5.2371	5.8832	5.5327
15	4103707	4202523	5.2877	4.9404	5.5336	5.2539
15	4202523	4254212	4.9218	4.7439	5.2342	4.9666
15	4254212	4366257	4.6847	4.5667	4.6958	4.649
15	4366257	4435057	4.531	3.6879	4.3464	4.1884
15	4435057	4501620	4.3908	3.3038	2.9358	3.5435
15	4501620	4596820	4.1942	4.0686	1.5822	3.2817
15	4596820	4735983	3.7864	3.6303	0.8537	2.7568
15	4735983	4894074	3.4968	4.1697	1.9687	3.2117
15	4894074	4954371	3.5219	5.6382	5.0737	4.7446
15	4954371	5020146	3.6619	7.1102	4.7898	5.1873
15	5020210	5111656	3.7398	8.5168	5.0482	5.7683
15	5111720	5168389	3.6003	8.2768	4.9486	5.6086
15	5168389	5253130	3.2459	9.4697	4.6421	5.7859
15	5253130	5325051	2.558	10.0691	4.3436	5.6569
15	5325115	5421969	2.2097	8.9744	3.8534	5.0125
15	5421969	5508597	2.2558	6.4399	3.1266	3.9408
15	5508661	5564034	1.5989	6.0752	2.8259	3.5
15	5564034	5669208	1.2207	4.8439	2.3243	2.7963
15	5669208	5824517	1.4382	4.2256	2.2718	2.6452
15	5824517	5889842	2.3485	4.5161	1.9035	2.9227
15	5889842	5946028	3.1896	4.1606	1.781	3.0438
15	5946028	6034102	4.4975	3.9727	2.0673	3.5125
15	6034230	6112367	6.2114	3.8749	2.9266	4.3376
15	6112367	6278601	7.2121	3.5992	4.6512	5.1542
15	6278601	6336156	8.9777	3.5802	5.6885	6.0821
15	6336156	6476653	10.0526	3.8196	6.2549	6.7091
15	6476653	6568065	8.6233	4.3423	6.616	6.5272
15	6568129	6627063	7.9736	4.9015	6.6532	6.5094
15	6627063	6736572	8.0398	5.2455	6.4978	6.5944
15	6736572	6797721	6.8811	5.1386	6.4589	6.1595
15	6797721	6873865	6.0274	5.002	7.1591	6.0628
15	6873865	6944452	5.4282	5.5323	7.5318	6.1641
15	6952362	7081509	4.9924	5.2911	7.2069	5.8301
15	7081509	7137882	4.4517	4.1367	6.2226	4.937
15	7137882	7188728	3.7323	3.336	5.3112	4.1265
15	7188728	7238185	3.7344	2.9466	4.6724	3.7845
15	7238185	7304587	4.1831	2.9613	4.1518	3.7654
15	7304651	7421602	3.5877	2.8028	3.457	3.2825
15	7421602	7519540	3.7552	2.1758	2.8265	2.9192
15	7519797	7604005	4.9074	2.2881	2.4565	3.2173
15	7604005	7767704	7.5137	3.4756	2.2145	4.4013
15	7767704	7916050	8.8648	5.5373	2.2847	5.5623
15	7916050	7977504	9.815	6.0867	2.5696	6.1571
15	7977504	8123934	8.2922	5.8836	3.0341	5.7366
15	8123934	8189894	7.1422	6.2046	3.0931	5.48
15	8189894	8269000	7.533	5.8227	3.1057	5.4872
15	8269196	8357291	7.8506	6.1057	3.4336	5.7967
15	8357291	8423533	8.145	5.2145	4.0244	5.7946
15	8423533	8495683	8.4337	4.5914	4.7447	5.9233
15	8495683	8579964	8.9823	4.188	5.3855	6.1853
15	8579964	8647631	9.4495	3.9533	5.928	6.4436
15	8647631	8703341	9.9394	3.8809	6.3268	6.7157
15	8703341	8758981	9.946	3.9075	6.6542	6.8359
15	8758981	8822483	8.8459	4.032	7.0031	6.627
15	8822611	8875121	8.1656	4.2457	7.4476	6.6196
15	8875121	8971462	7.3579	4.6652	8.1011	6.7081
15	8971462	9026689	6.0701	5.2527	8.5435	6.6221
15	9026817	9100084	4.8198	5.8088	9.3343	6.6543
15	9100084	9171655	3.9542	5.9852	10.1244	6.6879
15	9171655	9266909	3.794	5.5335	10.2078	6.5118
15	9267433	9330426	4.4087	5.3974	9.651	6.4857
15	9330426	9386172	5.3997	4.9215	9.6751	6.6654
15	9386172	9470217	6.2548	4.2196	9.777	6.7505
15	9470346	9523028	5.8276	3.914	9.7747	6.5055
15	9523028	9593757	5.2018	3.6396	9.6735	6.1716
15	9593757	9671088	4.492	3.3116	9.437	5.7469
15	9671088	9729153	4.0303	3.0128	9.1128	5.3853
15	9729153	9799579	3.5903	2.7302	8.7027	5.0077
15	9799771	9863978	3.1263	2.4342	8.171	4.5772
15	9863978	9992828	2.4595	2.0131	7.2586	3.9104
15	9993020	10041942	1.8413	1.6261	6.5282	3.3319
15	10041942	10220201	1.0477	1.1357	5.7999	2.6611
16	94197	169724	2.3184	1.5677	3.5346	2.4736
16	169724	226213	2.52	1.7052	3.8103	2.6785
16	226213	324932	2.7309	1.8675	4.1587	2.919
16	324932	407738	2.9701	2.0581	4.5934	3.2072
16	407738	458856	3.1716	2.1992	4.9129	3.4279
16	458856	613379	3.539	2.417	5.3488	3.7682
16	613379	712376	4.0668	2.6806	5.813	4.1868
16	712376	763949	4.365	2.8382	6.047	4.4167
16	763949	844587	4.5871	2.9714	6.517	4.6918
16	844587	930423	4.9191	3.0724	7.107	5.0328
16	930423	975120	5.2192	3.1627	7.4118	5.2645
16	975120	1021799	5.4526	3.2375	7.5325	5.4075
16	1021863	1069166	5.7119	3.3241	7.582	5.5393
16	1069166	1124482	6.2104	3.4296	7.5482	5.7294
16	1124482	1188420	7.0494	3.5665	7.3952	6.0037
16	1188420	1238278	7.3488	3.711	7.3247	6.1282
16	1238278	1288442	7.1562	3.8498	7.4327	6.1462
16	1288772	1354168	6.7943	3.9858	7.5065	6.0955
16	1354168	1406525	7.2698	4.0271	7.5278	6.2749
16	1406525	1466934	7.2055	4.14	7.4941	6.2799
16	1466934	1563017	6.393	4.4491	7.3591	6.0671
16	1563017	1626477	5.9966	4.9433	7.1622	6.034
16	1626477	1688557	5.9966	5.4532	7.1304	6.1934
16	1688557	1787247	6.1621	5.9343	7.0459	6.3808
16	1787247	1881029	5.5717	6.2398	6.8508	6.2208
16	1881029	1988263	5.5003	6.226	7.1259	6.284
16	1988263	2057222	6.1107	5.9511	7.1752	6.4123
16	2057222	2109424	6.8189	5.698	6.8694	6.4621
16	2109489	2165525	7.2249	5.6843	6.36	6.4231
16	2165525	2228706	7.4821	5.5378	5.8922	6.304
16	2228706	2295783	7.5507	5.4936	5.7316	6.2586
16	2295847	2397976	7.3758	5.4521	5.2048	6.0109
16	2397976	2456478	7.7777	5.1367	3.6409	5.5185
16	2456478	2517023	8.054	4.3988	3.2583	5.237
16	2517023	2573923	8.0134	4.0325	4.1095	5.3851
16	2573923	2644798	7.6046	4.0841	4.0162	5.235
16	2644798	2731815	6.588	4.7823	3.7364	5.0356
16	2731815	2819139	5.5572	6.1063	4	5.2212
16	2819139	2893642	5.6295	6.8692	4.7842	5.761
16	2893771	2946847	5.3439	7.3276	5.772	6.1478
16	2946847	3006325	5.1616	7.6597	7.1069	6.6428
16	3006325	3056384	5.0796	7.9226	8.2039	7.0687
16	3056384	3130206	5.1084	8.1429	8.4782	7.2432
16	3130270	3198904	5.1395	8.242	7.7206	7.034
16	3198904	3354198	4.9225	8.1592	7.816	6.9659
16	3354264	3436855	4.5933	9.1303	7.2617	6.9951
16	3436855	3495214	4.3421	9.4203	7.4094	7.0573
16	3495214	3566517	4.0739	9.5626	7.1679	6.9348
16	3566989	3690483	3.2958	10.0926	6.4075	6.5986
16	3690483	3744641	2.4746	10.2066	6.0151	6.2321
16	3744641	3811423	2.1853	11.2028	5.781	6.3897
16	3811423	3874947	2.1007	10.9979	5.5172	6.2052
16	3875141	3959697	2.306	8.9223	5.2011	5.4765
16	3959697	4019505	2.7895	6.7045	4.8793	4.7911
16	4019505	4193277	3.4011	5.3722	4.1852	4.3195
16	4193341	4295731	3.5951	6.2932	3.2099	4.3661
16	4295731	4380133	4.0036	6.4556	3.1518	4.537
16	4380133	4460399	4.7093	8.0164	3.1124	5.2794
16	4460399	4519485	5.5281	9.1555	2.7618	5.8151
16	4519549	4570110	5.6344	8.9575	2.7128	5.7682
16	4570111	4634958	5.3519	7.7156	2.8884	5.3186
16	4634958	4694928	6.0291	6.1002	3.3251	5.1515
16	4694928	4740441	6.2283	5.24	3.8968	5.1217
16	4740441	4789520	5.7771	4.9202	3.9777	4.8916
16	4789569	4913504	5.473	5.5037	4.4256	5.1341
16	4913504	5059267	5.4674	9.0131	5.5282	6.6696
16	5059267	5133215	4.9633	8.6748	5.6115	6.4166
16	5133215	5185064	4.4802	8.8333	5.4467	6.2534
16	5185064	5272938	4.0889	8.6002	5.7918	6.1603
16	5272939	5345532	3.8059	8.5297	6.1691	6.1682
16	5345532	5413306	3.7058	8.2293	6.4279	6.121
16	5413370	5469512	3.7296	8.161	6.6025	6.1644
16	5469512	5553213	3.8901	7.9211	6.7347	6.182
16	5553213	5658835	4.3191	7.3356	6.8105	6.1551
16	5658835	5729551	4.5958	6.533	6.7792	5.9693
16	5729551	5784243	4.6106	5.7997	6.6925	5.7009
16	5784364	5838337	4.6425	5.1724	6.7506	5.5218
16	5838337	5886437	4.6881	4.7707	7.0198	5.4928
16	5886437	5935250	4.7457	4.4324	7.1642	5.4474
16	5935250	5981200	4.8152	4.1382	7.1963	5.3833
16	5981200	6026055	4.8915	3.8906	7.1251	5.3024
16	6026055	6079201	4.9575	3.6616	6.9347	5.1846
16	6079266	6200177	5.0428	3.3579	6.2892	4.8966
16	6200177	6255015	5.0997	3.1266	5.3879	4.5381
16	6255015	6320290	5.1176	2.6964	5.3259	4.3799
16	6320290	6413665	5.0886	2.1488	5.187	4.1415
16	6413665	6505074	5.1294	1.6737	4.5514	3.7848
16	6505074	6569514	5.2928	1.4096	3.6057	3.4361
16	6569643	6640936	5.7535	1.288	3.0217	3.3544
16	6640936	6785758	5.6055	1.3083	2.6844	3.1994
16	6785758	6876627	5.5034	1.585	3.021	3.3698
16	6876627	6985939	5.571	2.0631	3.4631	3.6991
16	6985939	7060084	5.5225	2.6783	3.4104	3.8704
16	7060085	7124127	5.5185	3.2672	3.421	4.0689
